feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random1440,0.557953235,0.242482611,0.756733662,0.508717913,0.753557,0.385915527,0.587125036,0.609684798,0.450875989,0.272306253,0.874436547,0.250033476,0.120918826,0.028073664,0.979854711,0.756672433,0.61916512,0.433083556,0.238501173,0.650292328,0.056333077,0.441108627,0.740540812,0.618184881,0.614881274,0.641573822,0.72003887,0.984008021,0.049041219,0.358830084,0.624423101,0.170756432,0.375907256,0.629490035,0.934062646,0.230286031,0.665514908,0.124967475,0.781635089,0.72171211,0.13306918,0.425105583,0.374286325,0.723513826,0.473264748,0.091788966,0.629517582,0.049738033,0.130168384,0.103269736,0.945263916,0.60027111,0.373523675,0.072611865,0.707016005,0.55047525,0.872196438,0.620283608,0.970754611,0.290156405
random1441,0.244441696,0.178780678,0.679601513,0.910333617,0.814704823,0.312629898,0.003871065,0.35923549,0.467035539,0.958221975,0.434425501,0.921846739,0.342561319,0.805159709,0.229165651,0.599995223,0.573216693,0.664793945,0.581106037,0.697628308,0.512775188,0.449888287,0.764118491,0.497320099,0.643056926,0.574349264,0.125483953,0.772625493,0.686715214,0.389373831,0.044517093,0.53895487,0.66094648,0.893793191,0.774154151,0.044083709,0.302486747,0.942081775,0.850967729,0.322577807,0.756362869,0.735729595,0.022767931,0.715006036,0.118778186,0.032961995,0.151486187,0.887004083,0.555464346,0.867436923,0.352977299,0.842960753,0.793441853,0.630025542,0.446552487,0.264311722,0.228616538,0.718038501,0.656896224,0.230338771
random1442,37.0,76.0,1.0,96.0,92.0,93.0,44.0,20.0,20.0,93.0,91.0,18.0,7.0,9.0,58.0,81.0,61.0,78.0,53.0,1.0,77.0,32.0,85.0,78.0,57.0,21.0,49.0,4.0,91.0,84.0,24.0,95.0,93.0,1.0,8.0,44.0,49.0,51.0,45.0,87.0,5.0,33.0,48.0,86.0,66.0,45.0,19.0,28.0,94.0,45.0,87.0,21.0,37.0,43.0,99.0,31.0,41.0,45.0,24.0,58.0
random1443,2.0,3.0,2.0,6.0,5.0,6.0,10.0,6.0,4.0,0.0,4.0,4.0,10.0,7.0,7.0,5.0,10.0,3.0,0.0,8.0,1.0,6.0,0.0,1.0,10.0,0.0,5.0,5.0,9.0,3.0,1.0,10.0,2.0,8.0,9.0,0.0,10.0,10.0,4.0,4.0,1.0,6.0,5.0,7.0,7.0,1.0,8.0,1.0,3.0,7.0,7.0,6.0,0.0,7.0,8.0,5.0,1.0,0.0,2.0,2.0
random1444,0.24504455,0.080491796,0.109866169,0.889972958,0.705260308,0.350320385,0.677767696,0.32752648,0.214843785,0.726240744,0.630126033,0.886840025,0.950114582,0.832815959,0.703787382,0.958731726,0.669395233,0.976104749,0.184201028,0.637228106,0.721609538,0.505302431,0.177244293,0.412978784,0.252401839,0.373428989,0.057421015,0.301644799,0.717089687,0.750384938,0.788749633,0.757393455,0.308944141,0.17721758,0.11791686,0.240004677,0.357787782,0.532833236,0.134960388,0.152400923,0.575785117,0.745234857,0.846379002,0.350202653,0.827850426,0.830089908,0.510801497,0.254983557,0.67475229,0.580081364,0.040006922,0.947979567,0.302979038,0.257923323,0.129565909,0.63283285,0.271365283,0.747666319,0.891754778,0.400978451
random1445,0.938871241,0.932887299,0.097303569,0.447655684,0.95207721,0.360510045,0.696518666,0.645946359,0.119946066,0.996087526,0.650139257,0.289711916,0.213574812,0.984085067,0.524615242,0.2664628,0.122323585,0.734430867,0.222409799,0.941413653,0.601895019,0.948341336,0.346931856,0.589489142,0.234172995,0.092588365,0.488312066,0.711781568,0.538965837,0.592305773,0.158066113,0.09268078,0.720186729,0.559196193,0.79536043,0.218677492,0.6008311,0.169116626,0.842503056,0.397920056,0.318762889,0.829552076,0.651631716,0.512288765,0.004313266,0.621563889,0.078046111,0.300866259,0.975681614,0.60259296,0.602737152,0.464581964,0.983194793,0.392215127,0.024004678,0.086477339,0.179594847,0.430167573,0.661046458,0.554737238
random1446,32.0,81.0,20.0,100.0,76.0,9.0,68.0,42.0,97.0,25.0,38.0,33.0,33.0,57.0,26.0,17.0,35.0,13.0,47.0,77.0,63.0,62.0,95.0,25.0,57.0,64.0,11.0,91.0,29.0,4.0,18.0,23.0,45.0,43.0,47.0,96.0,99.0,91.0,17.0,21.0,93.0,7.0,83.0,3.0,13.0,52.0,23.0,38.0,6.0,62.0,89.0,99.0,10.0,79.0,22.0,25.0,17.0,21.0,92.0,82.0
random1447,7.0,5.0,4.0,2.0,10.0,0.0,5.0,5.0,3.0,10.0,2.0,7.0,0.0,5.0,7.0,3.0,4.0,10.0,1.0,9.0,1.0,0.0,0.0,10.0,8.0,9.0,7.0,4.0,6.0,0.0,10.0,7.0,9.0,0.0,3.0,4.0,9.0,3.0,1.0,2.0,10.0,3.0,4.0,4.0,6.0,10.0,1.0,3.0,6.0,0.0,7.0,6.0,3.0,6.0,4.0,3.0,10.0,0.0,2.0,7.0
random1448,0.988209378,0.585800135,0.323292754,0.971910526,0.665721565,0.953242825,0.476958787,0.583607111,0.884241693,0.712633198,0.319917051,0.315915162,0.424145865,0.299495132,0.02363873,0.664814185,0.109196352,0.360233213,0.092640969,0.234117919,0.787668537,0.332332433,0.449450914,0.017913452,0.681622412,0.718391404,0.466140606,0.096494066,0.454792233,0.791906836,0.253413043,0.044983734,0.369142291,0.285485659,0.722836262,0.879539585,0.705495914,0.194024982,0.42063379,0.61039952,0.797781998,0.803595937,0.393282838,0.098344776,0.696706193,0.979061348,0.579271305,0.071273863,0.879917589,0.008351697,0.930779407,0.813340653,0.279086478,0.364240372,0.683372749,0.504638047,0.342367123,0.17219683,0.121515798,0.165462577
random1449,0.613246352,0.81818438,0.420358301,0.68282791,0.683118024,0.76809741,0.784904106,0.826331311,0.131596694,0.8164056,0.616203001,0.04421497,0.926482858,0.173031735,0.669258059,0.26216557,0.498615625,0.5087511,0.451479923,0.678840296,0.64094069,0.558422091,0.036765793,0.795789906,0.130075577,0.48978232,0.692641661,0.513494443,0.720154856,0.581049081,0.14515236,0.743460211,0.243748079,0.481572906,0.760121351,0.318645972,0.135391197,0.040620359,0.749444853,0.88586845,0.886278479,0.329447098,0.797698702,0.172468732,0.222481633,0.402254371,0.814162946,0.987089319,0.455823774,0.881898686,0.206581778,0.418162134,0.788981981,0.615924729,0.768699842,0.201685869,0.402345028,0.833958108,0.963909365,0.493403872
random145,0.665645293,0.067402824,0.34513173,0.549837234,0.944969542,0.228481704,0.303029323,0.116531544,0.924055871,0.891909851,0.319576375,0.297133488,0.462648049,0.138112245,0.681814915,0.379726979,0.437039232,0.476184933,0.199462279,0.974809338,0.432868556,0.030513988,0.67201538,0.544892074,0.742162176,0.5406701,0.389644401,0.658049309,0.980087552,0.525256661,0.924089494,0.72451031,0.863974399,0.807983123,0.777075005,0.210131261,0.107173258,0.026010099,0.066174625,0.880307836,0.289239282,0.338201836,0.412343782,0.873747527,0.218043816,0.696821474,0.196281522,0.803700693,0.835353924,0.118402569,0.581111267,0.920456918,0.129199813,0.309648684,0.292402935,0.768771997,0.083054804,0.631444603,0.627363471,0.375954557
random1450,85.0,46.0,43.0,29.0,6.0,24.0,71.0,59.0,61.0,98.0,35.0,78.0,13.0,5.0,56.0,72.0,76.0,71.0,31.0,42.0,14.0,30.0,67.0,78.0,30.0,37.0,40.0,78.0,17.0,100.0,53.0,41.0,64.0,94.0,27.0,65.0,33.0,63.0,22.0,91.0,91.0,23.0,76.0,6.0,52.0,8.0,1.0,93.0,3.0,79.0,24.0,23.0,22.0,11.0,62.0,34.0,12.0,21.0,1.0,53.0
random1451,6.0,7.0,3.0,7.0,0.0,7.0,3.0,6.0,7.0,5.0,3.0,6.0,9.0,1.0,8.0,10.0,0.0,6.0,4.0,9.0,10.0,9.0,9.0,5.0,0.0,0.0,10.0,7.0,9.0,4.0,3.0,8.0,0.0,2.0,0.0,7.0,5.0,6.0,1.0,7.0,6.0,7.0,10.0,1.0,10.0,5.0,7.0,1.0,4.0,2.0,8.0,10.0,9.0,3.0,9.0,1.0,0.0,0.0,3.0,2.0
random1452,0.661560788,0.138177522,0.760662804,0.842775501,0.103723808,0.286042544,0.628982396,0.631053114,0.063988202,0.428005222,0.7900824,0.567871508,0.179040475,0.391377278,0.402653214,0.073333834,0.158469353,0.463588134,0.878921872,0.597983064,0.545894008,0.634593399,0.070809488,0.830119463,0.944844809,0.987338741,0.47567076,0.251945047,0.274535809,0.60016739,0.395640754,0.773200647,0.744664543,0.289383331,0.049534826,0.485640441,0.42061127,0.24382323,0.780104815,0.356507442,0.601450643,0.054194594,0.204625389,0.82345996,0.111776685,0.198297401,0.8596609,0.018590996,0.225980716,0.655921933,0.926598198,0.724534034,0.410408397,0.389711515,0.056743387,0.60161331,0.746170381,0.626130858,0.457078129,0.014958333
random1453,0.896123109,0.609745309,0.074662217,0.274969097,0.01805765,0.498379584,0.45457945,0.360457501,0.884215924,0.487940513,0.301396267,0.603011585,0.846757575,0.415652785,0.839587434,0.45158368,0.254879684,0.399639209,0.536378486,0.113496982,0.057911167,0.249885316,0.969241611,0.196565196,0.99390853,0.99270983,0.922679147,0.925478212,0.595275088,0.190823095,0.441406355,0.440091372,0.195162591,0.500814888,0.632191206,0.998872576,0.241901881,0.401990691,0.939946428,0.94728848,0.218225389,0.951031251,0.946410708,0.675889227,0.901464788,0.427916476,0.419726107,0.590349395,0.127371869,0.470579157,0.733528206,0.07848552,0.735953504,0.115904095,0.644473675,0.686547011,0.157066271,0.770241253,0.710308257,0.989247779
random1454,64.0,68.0,80.0,58.0,15.0,40.0,91.0,71.0,11.0,69.0,32.0,61.0,13.0,93.0,29.0,42.0,71.0,77.0,14.0,48.0,78.0,60.0,72.0,10.0,81.0,46.0,40.0,50.0,85.0,71.0,11.0,15.0,57.0,59.0,14.0,18.0,40.0,89.0,14.0,58.0,15.0,54.0,72.0,14.0,65.0,92.0,33.0,58.0,98.0,8.0,11.0,54.0,0.0,1.0,88.0,50.0,89.0,48.0,18.0,71.0
random1455,9.0,4.0,6.0,10.0,9.0,8.0,10.0,7.0,0.0,7.0,8.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,9.0,1.0,10.0,1.0,4.0,7.0,0.0,5.0,5.0,4.0,3.0,7.0,10.0,6.0,8.0,6.0,5.0,7.0,0.0,5.0,10.0,3.0,1.0,0.0,3.0,3.0,2.0,10.0,3.0,3.0,6.0,7.0,2.0,10.0,4.0,7.0,5.0,0.0,3.0,7.0,1.0,5.0
random1456,0.370361457,0.709940968,0.091470869,0.142443365,0.459439924,0.713375634,0.425296087,0.705720132,0.44314394,0.622868707,0.151191474,0.046039771,0.956347366,0.323484739,0.744251362,0.363528874,0.767286226,0.943434358,0.909065744,0.319438214,0.734216112,0.917334115,0.47235223,0.743891449,0.836476519,0.270596189,0.454977004,0.042501299,0.390823425,0.118984512,0.954249598,0.261011432,0.97880343,0.528721191,0.087225433,0.221942871,0.195473529,0.935575324,0.36596143,0.947220339,0.028661027,0.352858727,0.586604412,0.808239257,0.152421784,0.085162652,0.733194348,0.136928288,0.260317758,0.262030963,0.581738473,0.972660484,0.238274142,0.363038045,0.24047059,0.358210992,0.818191981,0.371149772,0.910924498,0.506829034
random1457,0.574070746,0.169359589,0.684844804,0.389705444,0.50697951,0.125050681,0.529746192,0.600352309,0.869053253,0.994296784,0.797464009,0.69440677,0.51267332,0.265035331,0.5083331,0.366486489,0.201093257,0.45945426,0.364588137,0.850920752,0.689390478,0.184954455,0.378991109,0.588517002,0.746870317,0.391618884,0.031873544,0.399817756,0.605977906,0.4602481,0.14775828,0.320180857,0.926669935,0.02613485,0.145971594,0.697592842,0.957444165,0.956525221,0.439397926,0.14100276,0.099588814,0.70511353,0.840241876,0.736987792,0.069169302,0.145403683,0.93665396,0.315609299,0.23120506,0.499571072,0.772787108,0.92589543,0.078714204,0.577489557,0.295445172,0.255962272,0.122555727,0.458329744,0.11131704,0.841343884
random1458,33.0,31.0,6.0,84.0,97.0,47.0,82.0,81.0,24.0,23.0,59.0,4.0,42.0,43.0,90.0,64.0,99.0,94.0,46.0,18.0,79.0,46.0,45.0,88.0,32.0,74.0,83.0,10.0,53.0,62.0,59.0,84.0,82.0,82.0,56.0,18.0,50.0,28.0,97.0,85.0,6.0,8.0,89.0,100.0,65.0,13.0,41.0,46.0,84.0,68.0,86.0,3.0,34.0,36.0,78.0,7.0,21.0,94.0,66.0,66.0
random1459,9.0,9.0,6.0,1.0,0.0,4.0,4.0,9.0,5.0,5.0,1.0,3.0,8.0,3.0,2.0,8.0,0.0,0.0,3.0,5.0,6.0,0.0,1.0,7.0,5.0,10.0,10.0,5.0,10.0,2.0,10.0,1.0,5.0,2.0,4.0,7.0,10.0,8.0,1.0,8.0,9.0,6.0,7.0,6.0,9.0,7.0,2.0,2.0,8.0,7.0,4.0,0.0,2.0,7.0,1.0,3.0,10.0,10.0,5.0,3.0
random146,55.0,5.0,48.0,92.0,53.0,66.0,76.0,35.0,39.0,27.0,93.0,30.0,80.0,58.0,22.0,20.0,6.0,39.0,15.0,42.0,98.0,94.0,81.0,20.0,49.0,29.0,81.0,0.0,65.0,9.0,74.0,82.0,7.0,57.0,91.0,28.0,62.0,60.0,57.0,31.0,73.0,45.0,3.0,47.0,75.0,94.0,33.0,48.0,8.0,57.0,49.0,47.0,73.0,75.0,29.0,30.0,98.0,26.0,27.0,13.0
random1460,0.997529325,0.087681865,0.154789476,0.616485008,0.679443026,0.162909062,0.230031974,0.049403701,0.260322628,0.376491896,0.186941252,0.359141669,0.202004943,0.870804256,0.171942438,0.727475691,0.390868271,0.056807886,0.911524706,0.651873714,0.078509611,0.458624357,0.74523877,0.356357685,0.986411479,0.627761003,0.450795987,0.922997567,0.303006663,0.621339782,0.692874867,0.529398915,0.602384599,0.440892709,0.352720642,0.262987753,0.985933142,0.26426856,0.818599649,0.866739569,0.420946719,0.454478784,0.354530493,0.10817368,0.680720602,0.118824107,0.628190025,0.305411125,0.22851153,0.92586754,0.453698762,0.629312408,0.17048928,0.16146091,0.240231056,0.651154095,0.762169065,0.35908041,0.426651114,0.324652787
random1461,0.460197065,0.511404222,0.488955376,0.823267579,0.911945333,0.674263934,0.543805162,0.485020481,0.490655735,0.754992551,0.799124697,0.225326918,0.734548098,0.023444787,0.555064255,0.909442047,0.93251214,0.32204388,0.62092667,0.411048535,0.402083188,0.978381746,0.264927677,0.506826907,0.953418478,0.894901165,0.685819258,0.505444819,0.457357643,0.372940733,0.107547502,0.070048314,0.759860289,0.919662402,0.115904563,0.599778363,0.770670232,0.708352798,0.406296612,0.396117294,0.09873398,0.740754762,0.798762305,0.38723152,0.729688001,0.320502868,0.240889642,0.469818989,0.104099551,0.164952293,0.192636666,0.87019631,0.724554287,0.8955547,0.305377437,0.767596146,0.012044077,0.261208173,0.697134952,0.336516735
random1462,96.0,53.0,9.0,94.0,70.0,50.0,58.0,87.0,73.0,81.0,65.0,100.0,32.0,72.0,93.0,61.0,7.0,13.0,69.0,69.0,87.0,55.0,16.0,10.0,81.0,11.0,80.0,15.0,98.0,69.0,53.0,15.0,70.0,48.0,69.0,32.0,22.0,52.0,71.0,58.0,51.0,24.0,49.0,16.0,4.0,49.0,46.0,77.0,51.0,48.0,79.0,66.0,98.0,37.0,49.0,84.0,85.0,6.0,38.0,93.0
random1463,2.0,9.0,0.0,2.0,0.0,2.0,6.0,0.0,6.0,8.0,8.0,2.0,5.0,0.0,6.0,5.0,8.0,0.0,7.0,0.0,2.0,1.0,1.0,8.0,8.0,4.0,4.0,3.0,5.0,7.0,6.0,7.0,2.0,4.0,1.0,7.0,4.0,2.0,5.0,6.0,6.0,1.0,10.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,7.0,1.0,3.0,5.0,2.0,2.0,10.0,8.0,3.0
random1464,0.987793865,0.800868426,0.537113582,0.007630042,0.352969559,0.371778209,0.078922285,0.046595741,0.874187823,0.485008305,0.546001879,0.087401524,0.308679466,0.929552754,0.829409569,0.365866203,0.416147247,0.444226328,0.399275681,0.683823516,0.109567147,0.850411167,0.754992245,0.320203594,0.915602838,0.330079915,0.851598093,0.126436937,0.933705692,0.672829905,0.637362597,0.447207471,0.111439367,0.787743914,0.815843888,0.073601289,0.272337843,0.071275758,0.036788289,0.432644393,0.547722973,0.720675997,0.066240106,0.960664029,0.823671259,0.813485601,0.830324081,0.698865531,0.688428027,0.078081108,0.906209526,0.679857197,0.259590062,0.612731041,0.035734283,0.952132389,0.208823687,0.418494225,0.381699061,0.88342245
random1465,0.448557821,0.14272727,0.368759532,0.23163009,0.960867503,0.451033997,0.82333898,0.567411401,0.094915138,0.911252489,0.865860096,0.470957071,0.534823952,0.730739407,0.538359859,0.305113865,0.434131203,0.715633614,0.799878909,0.946992651,0.652130542,0.093601698,0.245382874,0.332675118,0.031879235,0.144285438,0.291797649,0.125546517,0.537771784,0.1805113,0.676850024,0.80569412,0.879764998,0.883263513,0.063428838,0.897071299,0.396996373,0.346084735,0.533109372,0.672920944,0.041680007,0.053826847,0.591819776,0.488758561,0.977266591,0.864094429,0.566369943,0.368762935,0.888356843,0.550089394,0.778954864,0.066735599,0.041725288,0.634508334,0.600800553,0.150510754,0.332718909,0.223864671,0.871849153,0.054339026
random1466,46.0,98.0,7.0,47.0,67.0,73.0,59.0,45.0,86.0,47.0,60.0,100.0,21.0,77.0,42.0,37.0,34.0,41.0,40.0,7.0,28.0,53.0,48.0,12.0,14.0,31.0,71.0,15.0,1.0,38.0,37.0,63.0,9.0,60.0,63.0,15.0,22.0,92.0,77.0,38.0,23.0,14.0,93.0,80.0,44.0,85.0,74.0,91.0,88.0,63.0,80.0,97.0,89.0,53.0,77.0,60.0,47.0,85.0,67.0,82.0
random1467,7.0,0.0,9.0,5.0,10.0,2.0,8.0,9.0,6.0,8.0,8.0,0.0,5.0,3.0,9.0,9.0,5.0,6.0,2.0,6.0,3.0,7.0,7.0,9.0,7.0,10.0,5.0,0.0,4.0,5.0,7.0,4.0,9.0,0.0,6.0,9.0,4.0,10.0,3.0,4.0,4.0,8.0,3.0,3.0,7.0,7.0,10.0,0.0,9.0,8.0,10.0,2.0,1.0,6.0,9.0,3.0,5.0,9.0,9.0,4.0
random1468,0.166333241,0.144991111,0.113601269,0.848809935,0.629855747,0.450300733,0.852929563,0.041923,0.948563984,0.732771295,0.15408666,0.873812314,0.871025518,0.781219818,0.985120636,0.59157494,0.035609825,0.855181335,0.483508802,0.051932692,0.113826018,0.112378004,0.905467437,0.06716152,0.373016516,0.477348358,0.841049289,0.692076252,0.074277062,0.052757755,0.632655345,0.113594208,0.358791761,0.78689024,0.670853966,0.210177091,0.407357871,0.141916696,0.827266859,0.051922992,0.661269175,0.31294896,0.419875482,0.286684396,0.887428232,0.954214618,0.058527116,0.547171426,0.972273592,0.835601094,0.579643905,0.437130043,0.119901165,0.111081862,0.449089921,0.348652109,0.962064937,0.213329998,0.745257945,0.461226398
random1469,0.844724119,0.901976014,0.885768133,0.914942801,0.552479816,0.712417116,0.234861966,0.335191807,0.039864051,0.267708571,0.824686074,0.064548993,0.719223668,0.386309906,0.927903458,0.235320955,0.97645546,0.821912467,0.553619138,0.671263031,0.022294228,0.508966102,0.511919676,0.350323571,0.36167414,0.279678453,0.701286218,0.478059624,0.342506584,0.847247233,0.444544213,0.765903602,0.788934536,0.651949545,0.252676574,0.602452119,0.82130303,0.091572357,0.723422717,0.376804826,0.202619499,0.303699422,0.614667751,0.535471362,0.410830096,0.990425632,0.772009391,0.331450531,0.686993683,0.781444503,0.330384965,0.399032113,0.643601465,0.145633112,0.971996577,0.976999492,0.341719859,0.771119767,0.316533197,0.416392759
random147,4.0,7.0,1.0,3.0,7.0,5.0,10.0,5.0,10.0,2.0,10.0,2.0,10.0,9.0,7.0,7.0,8.0,9.0,5.0,9.0,1.0,1.0,2.0,5.0,4.0,6.0,4.0,3.0,2.0,1.0,7.0,8.0,0.0,2.0,1.0,4.0,7.0,4.0,5.0,0.0,8.0,3.0,1.0,1.0,9.0,9.0,4.0,1.0,3.0,2.0,5.0,0.0,3.0,1.0,6.0,1.0,8.0,0.0,2.0,0.0
random1470,28.0,40.0,58.0,61.0,6.0,30.0,22.0,51.0,87.0,43.0,28.0,18.0,95.0,52.0,7.0,28.0,92.0,19.0,8.0,31.0,91.0,97.0,8.0,9.0,58.0,96.0,65.0,66.0,50.0,57.0,53.0,62.0,14.0,92.0,12.0,47.0,23.0,88.0,78.0,77.0,46.0,95.0,37.0,87.0,34.0,44.0,74.0,71.0,41.0,29.0,91.0,73.0,72.0,70.0,30.0,92.0,16.0,16.0,32.0,19.0
random1471,2.0,7.0,2.0,8.0,7.0,0.0,6.0,4.0,2.0,1.0,4.0,8.0,9.0,4.0,3.0,5.0,1.0,7.0,8.0,10.0,9.0,6.0,7.0,4.0,4.0,10.0,7.0,2.0,4.0,8.0,4.0,8.0,1.0,10.0,9.0,0.0,2.0,9.0,2.0,7.0,6.0,5.0,1.0,3.0,1.0,3.0,8.0,7.0,8.0,7.0,4.0,2.0,6.0,3.0,5.0,3.0,9.0,3.0,8.0,1.0
random1472,0.914447037,0.72950839,0.79545819,0.351359262,0.360868453,0.506866658,0.805402595,0.335810971,0.025927461,0.736730656,0.201125249,0.684511384,0.022925587,0.078740988,0.594133641,0.862005221,0.718663874,0.057864922,0.47910415,0.990965493,0.873598701,0.884086871,0.777076436,0.857865736,0.904142814,0.416064977,0.495000544,0.259119967,0.292750077,0.467184699,0.133907295,0.234226497,0.517814515,0.596979712,0.133042232,0.018222604,0.430887281,0.750774973,0.994395842,0.763127214,0.009892685,0.952755809,0.271683093,0.708696637,0.746798244,0.062554364,0.271227956,0.299004971,0.883592616,0.865470007,0.574548835,0.342840264,0.71520771,0.78067746,0.621748251,0.507020423,0.424791239,0.503872944,0.568379076,0.2713612
random1473,0.028540948,0.403052201,0.543283465,0.633583527,0.578860244,0.533836083,0.296174653,0.530766048,0.765450099,0.635492672,0.783927986,0.556826323,0.154406883,0.720537575,0.617173917,0.924356386,0.347584297,0.938073694,0.457101559,0.135707674,0.507364009,0.12506163,0.933151223,0.198023489,0.092536342,0.883342801,0.914212517,0.156710762,0.96806167,0.169300397,0.80793964,0.793545431,0.678029986,0.582881115,0.626198921,0.092004629,0.896563188,0.706979157,0.233271625,0.468791581,0.13105194,0.156384327,0.802383093,0.605396887,0.593885382,0.277928239,0.84404082,0.522549614,0.485967181,0.292882052,0.566328654,0.801277109,0.279220096,0.422733942,0.622096581,0.368808248,0.91111447,0.798857935,0.421986903,0.992190064
random1474,19.0,99.0,87.0,63.0,37.0,93.0,72.0,86.0,84.0,31.0,60.0,85.0,25.0,91.0,55.0,73.0,56.0,95.0,80.0,72.0,24.0,81.0,85.0,78.0,78.0,57.0,3.0,53.0,65.0,91.0,72.0,40.0,58.0,26.0,27.0,40.0,9.0,55.0,4.0,71.0,82.0,93.0,52.0,76.0,78.0,77.0,63.0,5.0,21.0,97.0,1.0,25.0,95.0,9.0,98.0,52.0,47.0,42.0,64.0,20.0
random1475,6.0,10.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,8.0,7.0,1.0,2.0,1.0,7.0,6.0,4.0,5.0,0.0,9.0,5.0,6.0,9.0,0.0,4.0,7.0,0.0,4.0,9.0,0.0,9.0,9.0,1.0,3.0,1.0,4.0,7.0,0.0,9.0,10.0,0.0,0.0,0.0,10.0,9.0,9.0,4.0,2.0,5.0,8.0,6.0,5.0,0.0,0.0,5.0,5.0,6.0,0.0,7.0,4.0
random1476,0.273725584,0.750102478,0.522140355,0.480015426,0.622985005,0.706658499,0.769784765,0.813880187,0.648188466,0.28547676,0.931168407,0.06068696,0.572163743,0.775298931,0.207092588,0.887480698,0.7245407,0.280293701,0.59989617,0.539541832,0.412482382,0.574540479,0.215672683,0.168993045,0.200996522,0.142868986,0.91948521,0.301061956,0.347894598,0.351928376,0.110511579,0.683664892,0.095840404,0.369329914,0.371667629,0.922797012,0.207474249,0.961220428,0.745200738,0.946378331,0.767719487,0.566509326,0.214395196,0.862499077,0.573604295,0.392195629,0.375641543,0.250464776,0.586064675,0.815553549,0.987702685,0.188741103,0.038195984,0.402166248,0.314455594,0.695870936,0.506737208,0.712859444,0.329764376,0.366971054
random1477,0.48737784,0.912679465,0.339790436,0.837793717,0.737575764,0.817297075,0.268544061,0.453728345,0.169417693,0.239434768,0.893437294,0.577200679,0.749552586,0.059862756,0.88319458,0.640455761,0.330036198,0.45091832,0.636986932,0.162391367,0.587029302,0.362404123,0.782939105,0.892369019,0.311397509,0.078725657,0.06980846,0.424199756,0.949653074,0.281409657,0.837554969,0.493890985,0.852458125,0.226126262,0.123781703,0.503339632,0.203003437,0.557891505,0.258738952,0.499426509,0.183970645,0.045811246,0.008634732,0.38727701,0.814445175,0.137794642,0.670658994,0.151984176,0.917071611,0.845585969,0.94092194,0.401987694,0.638566205,0.562509724,0.452904954,0.404052566,0.69320234,0.25123483,0.323632591,0.246300493
random1478,80.0,0.0,16.0,56.0,65.0,75.0,36.0,52.0,20.0,85.0,75.0,80.0,98.0,31.0,23.0,26.0,84.0,95.0,63.0,34.0,22.0,91.0,37.0,41.0,37.0,22.0,41.0,17.0,93.0,86.0,87.0,90.0,60.0,7.0,71.0,60.0,21.0,41.0,78.0,18.0,3.0,38.0,19.0,68.0,0.0,5.0,66.0,96.0,61.0,85.0,52.0,99.0,26.0,32.0,100.0,8.0,4.0,70.0,97.0,71.0
random1479,6.0,2.0,7.0,2.0,5.0,4.0,9.0,3.0,5.0,3.0,0.0,3.0,5.0,0.0,0.0,2.0,8.0,4.0,7.0,8.0,5.0,6.0,8.0,3.0,3.0,4.0,8.0,0.0,9.0,10.0,5.0,10.0,5.0,5.0,0.0,8.0,2.0,0.0,8.0,5.0,3.0,3.0,7.0,7.0,6.0,9.0,3.0,0.0,6.0,8.0,8.0,4.0,3.0,3.0,3.0,0.0,7.0,10.0,1.0,9.0
