feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random219,9.0,7.0,6.0,5.0,6.0,8.0,1.0,7.0,4.0,2.0,6.0,6.0,10.0,6.0,10.0,3.0,6.0,6.0,3.0,1.0,6.0,7.0,1.0,3.0,1.0,5.0,2.0,10.0,7.0,0.0,8.0,5.0,5.0,7.0,9.0,2.0,2.0,4.0,5.0,8.0,4.0,2.0,9.0,8.0,8.0,9.0,6.0,3.0,0.0,9.0,7.0,5.0,9.0,2.0,1.0,9.0,2.0,4.0,9.0,9.0
random22,64.0,98.0,82.0,43.0,26.0,75.0,21.0,25.0,11.0,33.0,5.0,97.0,55.0,82.0,33.0,67.0,63.0,38.0,21.0,0.0,47.0,20.0,99.0,56.0,67.0,85.0,45.0,42.0,61.0,21.0,35.0,41.0,5.0,52.0,23.0,96.0,35.0,68.0,60.0,79.0,91.0,38.0,71.0,84.0,46.0,9.0,2.0,86.0,93.0,62.0,66.0,14.0,50.0,21.0,66.0,37.0,28.0,15.0,64.0,90.0
random220,0.891349527,0.642467061,0.58305766,0.283079422,0.922725915,0.507043059,0.820860409,0.202398349,0.29316384,0.553060024,0.344995143,0.962766969,0.222999619,0.277589257,0.206355742,0.426490717,0.9659177,0.454713181,0.168541976,0.49019796,0.640541966,0.563260853,0.762759014,0.184850359,0.936873371,0.858998333,0.970246684,0.357702134,0.539576664,0.880665588,0.895210146,0.665205356,0.330623202,0.93256891,0.184651764,0.587430526,0.243937721,0.228991704,0.471094787,0.471149106,0.691239414,0.120268498,0.836736056,0.448542086,0.281184522,0.42112957,0.078083229,0.366068346,0.160748454,0.958797562,0.684760639,0.830207188,0.818956129,0.144485662,0.949690182,0.622716446,0.50315198,0.866137137,0.845832198,0.077801204
random221,0.909434985,0.81573,0.712299934,0.155388823,0.169030319,0.945505114,0.119751367,0.693913991,0.677538254,0.742410737,0.255632494,0.850864233,0.471150431,0.201004954,0.336425872,0.55405073,0.689870993,0.831826527,0.533961725,0.058702605,0.362589957,0.691326035,0.706334169,0.595473815,0.374054647,0.958750826,0.806288732,0.087811255,0.492610357,0.999493241,0.178707967,0.142172579,0.116617493,0.62069241,0.104977148,0.228476146,0.026029073,0.904052033,0.362871616,0.690928696,0.423986116,0.318416066,0.47068317,0.371214629,0.132042023,0.628851556,0.434569947,0.409235898,0.651871176,0.039348384,0.718037076,0.082853313,0.727651017,0.854203365,0.535442827,0.210682991,0.244410121,0.01084807,0.131499008,0.28505891
random222,15.0,40.0,45.0,78.0,45.0,7.0,75.0,27.0,97.0,31.0,25.0,10.0,10.0,82.0,70.0,39.0,74.0,94.0,51.0,29.0,100.0,83.0,83.0,72.0,35.0,21.0,74.0,44.0,83.0,86.0,13.0,61.0,42.0,29.0,22.0,71.0,13.0,66.0,6.0,37.0,7.0,50.0,95.0,32.0,83.0,99.0,50.0,71.0,74.0,58.0,45.0,56.0,93.0,8.0,81.0,41.0,75.0,54.0,86.0,96.0
random223,2.0,5.0,9.0,3.0,9.0,10.0,4.0,4.0,3.0,6.0,0.0,9.0,1.0,3.0,7.0,8.0,5.0,6.0,3.0,5.0,4.0,0.0,2.0,2.0,2.0,7.0,10.0,9.0,2.0,1.0,7.0,10.0,1.0,7.0,1.0,6.0,4.0,8.0,9.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,9.0,7.0,9.0,5.0,3.0,5.0,2.0,3.0
random224,0.983735322,0.96650519,0.193184791,0.771416279,0.489568451,0.374987932,0.957680535,0.187909285,0.333213109,0.708076294,0.191479455,0.025402005,0.429886061,0.907065083,0.642359272,0.851401563,0.537211757,0.532091225,0.739587819,0.73140764,0.019350325,0.749264263,0.04457742,0.72410421,0.035369217,0.28589011,0.483758908,0.339847386,0.536358953,0.649641986,0.408186419,0.676597353,0.007890826,0.407434328,0.238638893,0.421010614,0.627476894,0.71021718,0.436990063,0.070657001,0.404793429,0.53216984,0.108165179,0.98561491,0.715828186,0.096016635,0.920150797,0.015379058,0.58908491,0.671216976,0.297727655,0.556354615,0.040628776,0.164849592,0.218827308,0.428069284,0.259138852,0.204013795,0.637990299,0.905206873
random225,0.721471391,0.725634746,0.268875698,0.200366521,0.629263369,0.866248448,0.020097515,0.470836235,0.994229209,0.560270013,0.180902213,0.8046528,0.969391715,0.293426219,0.371551301,0.295380137,0.654040904,0.434139387,0.613621149,0.593259088,0.725933508,0.689895198,0.58393551,0.743225746,0.064900994,0.432826239,0.567404107,0.651300841,0.91796175,0.07922604,0.86798358,0.390876599,0.61129414,0.528599129,0.990860281,0.164792338,0.003054134,0.534840772,0.083283509,0.273172353,0.204076101,0.181111585,0.151748288,0.373106108,0.387802734,0.345987075,0.796073983,0.357305035,0.685653212,0.860157018,0.549383757,0.652532964,0.149296318,0.407979325,0.925730737,0.454229789,0.543142355,0.172405746,0.076211578,0.360309485
random226,61.0,12.0,81.0,73.0,63.0,47.0,55.0,42.0,55.0,61.0,39.0,94.0,33.0,20.0,59.0,57.0,53.0,60.0,71.0,49.0,33.0,23.0,37.0,9.0,95.0,61.0,60.0,11.0,98.0,5.0,19.0,25.0,30.0,17.0,29.0,32.0,39.0,91.0,48.0,35.0,50.0,62.0,47.0,26.0,47.0,95.0,33.0,3.0,8.0,26.0,56.0,16.0,79.0,31.0,46.0,43.0,82.0,76.0,17.0,59.0
random227,1.0,8.0,8.0,6.0,10.0,1.0,7.0,3.0,6.0,7.0,5.0,5.0,1.0,9.0,5.0,9.0,5.0,5.0,1.0,3.0,10.0,7.0,6.0,3.0,3.0,0.0,9.0,7.0,1.0,1.0,0.0,1.0,3.0,10.0,9.0,7.0,9.0,6.0,3.0,3.0,10.0,3.0,4.0,3.0,8.0,5.0,9.0,10.0,8.0,0.0,6.0,1.0,3.0,2.0,0.0,3.0,5.0,2.0,4.0,8.0
random228,0.802221736,0.352251792,0.919949464,0.72332887,0.696669058,0.04264176,0.062239918,0.816347064,0.983394186,0.531885187,0.468076976,0.651726577,0.246490832,0.724030581,0.394934031,0.506768015,0.466039542,0.367082812,0.025071144,0.851788819,0.07087174,0.651040586,0.66576527,0.286696748,0.469886718,0.319483091,0.73922247,0.78938416,0.200157026,0.801207763,0.199066308,0.413983599,0.112493564,0.799289476,0.332557968,0.099336841,0.070380436,0.305291329,0.116481808,0.695203252,0.230901524,0.026853599,0.041578442,0.880650941,0.204634521,0.123318524,0.057622859,0.569263026,0.017995398,0.878788624,0.074703344,0.524961643,0.120427105,0.563105331,0.635478745,0.312203965,0.75236132,0.392849361,0.657546816,0.490031283
random229,0.197897401,0.519527471,0.926500462,0.925202916,0.951702045,0.668140379,0.403604379,0.763027558,0.097600825,0.314593933,0.717899093,0.133468064,0.784064094,0.483527592,0.606317575,0.230800262,0.179310967,0.626441291,0.328148145,0.33311851,0.953104446,0.416459484,0.540426604,0.902502424,0.207865293,0.72181201,0.920811188,0.420774331,0.366889233,0.908155712,0.964789207,0.894101998,0.844581576,0.362993193,0.816441802,0.282688588,0.732336436,0.154499217,0.299266146,0.61718618,0.112717808,0.666512101,0.929779415,0.480666127,0.250464678,0.347683071,0.724003723,0.721712875,0.938978811,0.734431557,0.594228378,0.64713484,0.979888918,0.682935038,0.115569058,0.992350736,0.55039466,0.226267911,0.372019322,0.981284532
random23,1.0,3.0,0.0,3.0,0.0,4.0,1.0,6.0,0.0,2.0,4.0,9.0,10.0,8.0,8.0,0.0,3.0,10.0,7.0,4.0,1.0,7.0,3.0,6.0,8.0,7.0,7.0,8.0,0.0,2.0,6.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,6.0,3.0,5.0,0.0,2.0,8.0,8.0,7.0,0.0,6.0,8.0,4.0,3.0,8.0,7.0,0.0,9.0,0.0,6.0,5.0,0.0
random230,91.0,93.0,0.0,43.0,88.0,78.0,0.0,91.0,92.0,15.0,69.0,37.0,52.0,19.0,13.0,35.0,19.0,5.0,9.0,83.0,20.0,24.0,5.0,3.0,50.0,55.0,85.0,55.0,5.0,65.0,54.0,86.0,67.0,99.0,91.0,31.0,3.0,61.0,45.0,20.0,16.0,82.0,65.0,23.0,89.0,28.0,91.0,30.0,91.0,71.0,1.0,88.0,93.0,56.0,90.0,70.0,14.0,5.0,20.0,78.0
random231,6.0,9.0,1.0,2.0,8.0,0.0,7.0,10.0,7.0,9.0,7.0,2.0,2.0,8.0,7.0,0.0,10.0,7.0,0.0,1.0,5.0,7.0,8.0,5.0,2.0,1.0,5.0,6.0,6.0,9.0,1.0,3.0,8.0,7.0,1.0,1.0,8.0,0.0,3.0,8.0,10.0,10.0,5.0,10.0,10.0,8.0,5.0,2.0,0.0,3.0,3.0,3.0,4.0,7.0,8.0,2.0,10.0,6.0,2.0,7.0
random232,0.275281167,0.998536225,0.788449501,0.775568562,0.643647755,0.270549151,0.514170139,0.592398589,0.051379054,0.722915192,0.419761646,0.228088094,0.507307595,0.841342682,0.617411627,0.926127347,0.794786407,0.149467725,0.93249918,0.256901407,0.818372475,0.027182008,0.381020248,0.347524141,0.38650838,0.92098734,0.302449908,0.459496739,0.303531394,0.953144594,0.992214393,0.308929253,0.083020396,0.139786552,0.021599785,0.08688126,0.739139536,0.606789325,0.56306605,0.247388329,0.192905016,0.570450025,0.411224688,0.220581069,0.066590696,0.386550745,0.117672821,0.605076158,0.255343109,0.987961162,0.539839883,0.356333043,0.661659506,0.053537376,0.817554281,0.505669536,0.592830721,0.865553647,0.133569384,0.043207962
random233,0.271204305,0.51160843,0.993589774,0.82367957,0.985631978,0.08861548,0.847256236,0.342727426,0.531379126,0.086386215,0.054609778,0.099031442,0.155121086,0.814691249,0.048227606,0.2132586,0.119521227,0.332605897,0.642365171,0.92775895,0.561946345,0.219287233,0.298497507,0.697387842,0.958979108,0.631268829,0.834504031,0.185217633,0.030633537,0.432442184,0.253864325,0.701335356,0.941204058,0.998786296,0.096756207,0.302055695,0.201294245,0.216277444,0.242953946,0.710551553,0.216481211,0.582275536,0.402764534,0.105843936,0.254990151,0.446986855,0.423977709,0.595302137,0.628331501,0.958600832,0.368808609,0.919464459,0.677217544,0.893813285,0.013676705,0.278407134,0.998600156,0.274217832,0.685029029,0.028751072
random234,90.0,37.0,33.0,1.0,32.0,69.0,39.0,68.0,34.0,15.0,74.0,29.0,95.0,68.0,50.0,89.0,0.0,20.0,92.0,16.0,15.0,9.0,48.0,22.0,16.0,1.0,46.0,28.0,73.0,81.0,28.0,24.0,78.0,18.0,95.0,38.0,45.0,40.0,53.0,59.0,77.0,83.0,96.0,55.0,63.0,85.0,33.0,87.0,54.0,67.0,35.0,12.0,100.0,68.0,97.0,81.0,55.0,41.0,24.0,88.0
random235,1.0,0.0,9.0,8.0,10.0,5.0,8.0,8.0,4.0,1.0,8.0,10.0,10.0,10.0,3.0,3.0,8.0,7.0,2.0,3.0,3.0,3.0,8.0,4.0,0.0,2.0,9.0,7.0,7.0,0.0,2.0,0.0,6.0,3.0,9.0,8.0,8.0,7.0,6.0,4.0,0.0,10.0,4.0,5.0,1.0,6.0,5.0,0.0,3.0,9.0,8.0,3.0,8.0,7.0,0.0,7.0,8.0,0.0,2.0,5.0
random236,0.281564768,0.813988258,0.64602634,0.187691795,0.325691728,0.465099072,0.358778216,0.990933612,0.859187339,0.273489399,0.853385521,0.296157741,0.858898241,0.307683604,0.077300471,0.333273385,0.666973546,0.522193992,0.272767093,0.451073571,0.704147611,0.565515566,0.684006251,0.681532097,0.315988554,0.864465372,0.158626499,0.730100366,0.806663391,0.886915814,0.84524789,0.891076128,0.991790921,0.58573897,0.011402692,0.042366568,0.895074617,0.561195126,0.210917559,0.130748453,0.321495997,0.506737529,0.885832249,0.675138427,0.665050468,0.895571523,0.663302745,0.489777486,0.673148866,0.776865469,0.373485438,0.214797027,0.448907938,0.35526687,0.90691462,0.972155874,0.459382373,0.727211034,0.576675535,0.080555342
random237,0.802912601,0.609369724,0.072230999,0.266864044,0.893619796,0.524470826,0.270204604,0.015738184,0.937632243,0.000324817,0.829690182,0.865384277,0.968379608,0.368658025,0.374448462,0.742603303,0.916924377,0.958765265,0.220435051,0.36024465,0.124765225,0.143829409,0.473721349,0.533903402,0.057430383,0.251491616,0.231952027,0.743383562,0.952893126,0.305507966,0.605307124,0.903591625,0.302718546,0.501651031,0.667451703,0.11427377,0.208414456,0.62203442,0.246692952,0.305146036,0.482003269,0.291442025,0.923218118,0.307454555,0.764617797,0.507076097,0.64710252,0.40456325,0.463072465,0.619814608,0.594589263,0.759637024,0.665400895,0.647470508,0.637020986,0.751446178,0.772084802,0.422372619,0.21728455,0.077174195
random238,81.0,58.0,42.0,92.0,21.0,38.0,30.0,36.0,79.0,37.0,8.0,96.0,70.0,11.0,54.0,12.0,35.0,87.0,72.0,19.0,37.0,61.0,0.0,51.0,99.0,82.0,14.0,99.0,20.0,81.0,16.0,0.0,76.0,15.0,59.0,82.0,16.0,32.0,75.0,61.0,83.0,91.0,75.0,6.0,72.0,100.0,89.0,14.0,20.0,67.0,24.0,36.0,67.0,93.0,93.0,88.0,33.0,41.0,45.0,66.0
random239,1.0,10.0,5.0,7.0,0.0,6.0,9.0,2.0,6.0,5.0,8.0,1.0,9.0,7.0,9.0,2.0,0.0,3.0,9.0,4.0,7.0,5.0,6.0,8.0,7.0,0.0,2.0,2.0,6.0,0.0,10.0,1.0,1.0,10.0,6.0,7.0,8.0,3.0,4.0,7.0,5.0,0.0,4.0,0.0,4.0,5.0,0.0,10.0,9.0,10.0,0.0,5.0,4.0,6.0,9.0,10.0,2.0,8.0,2.0,5.0
random24,0.886306508,0.821129528,0.846404213,0.238153881,0.298455678,0.533308347,0.769888709,0.095431165,0.905847967,0.514162864,0.135668173,0.427986874,0.845683172,0.499876436,0.679424776,0.577537618,0.752742736,0.976064428,0.368019042,0.114172105,0.920928647,0.920672687,0.958821525,0.437760109,0.643891675,0.366694207,0.425921812,0.355438242,0.649755337,0.611964724,0.586289907,0.76754957,0.304839134,0.682913487,0.892107733,0.952652888,0.621978973,0.390902633,0.508058852,0.08649741,0.09584774,0.689209327,0.029365077,0.426783701,0.672862087,0.889363091,0.036489854,0.295523665,0.470243131,0.149705924,0.387476605,0.44289505,0.745023745,0.145012571,0.910206678,0.714320676,0.385135195,0.829792977,0.854571634,0.31465651
random240,0.098707965,0.1675282,0.407460959,0.346951619,0.78079596,0.251875644,0.073202556,0.616272421,0.363007256,0.098210555,0.25859429,0.235538997,0.144518026,0.757444525,0.333007202,0.726811641,0.779281775,0.942682307,0.233660536,0.156648347,0.489964582,0.991814116,0.108326541,0.765376886,0.957241942,0.511084575,0.573403176,0.900119508,0.728366445,0.554840541,0.295084235,0.481058426,0.702660851,0.141921454,0.255580045,0.403697568,0.820202082,0.428560196,0.038187568,0.43086944,0.158107545,0.409683569,0.329729785,0.083633979,0.606621168,0.518907768,0.545582369,0.473574618,0.863080653,0.776349273,0.921307393,0.14948613,0.950807936,0.130547732,0.850857523,0.911837168,0.619766227,0.359254723,0.526028907,0.893204253
random241,0.606948297,0.838728838,0.306904703,0.608838895,0.62786478,0.88741945,0.325225331,0.833222902,0.950722212,0.097968246,0.384580868,0.539288452,0.739031498,0.160764245,0.024518628,0.811943611,0.545903597,0.165615911,0.052236489,0.213998295,0.296492608,0.849525674,0.849837475,0.362190599,0.093844858,0.043470733,0.391223395,0.816924392,0.332943171,0.903829206,0.1401442,0.260182883,0.547015194,0.202033064,0.859839733,0.446033547,0.972952509,0.057766166,0.391743986,0.135740072,0.250409021,0.217350049,0.298302952,0.47176664,0.156166446,0.704153094,0.15696145,0.601379241,0.097897101,0.572419051,0.885883015,0.098951947,0.755597224,0.914542992,0.673799203,0.176222751,0.622047352,0.398378285,0.952788679,0.206880274
random242,33.0,25.0,18.0,46.0,2.0,19.0,52.0,23.0,37.0,23.0,49.0,88.0,48.0,43.0,6.0,69.0,6.0,77.0,56.0,39.0,20.0,31.0,13.0,88.0,54.0,48.0,23.0,30.0,26.0,16.0,66.0,97.0,81.0,54.0,40.0,98.0,79.0,89.0,63.0,21.0,19.0,89.0,78.0,89.0,45.0,95.0,27.0,52.0,64.0,96.0,93.0,75.0,35.0,34.0,17.0,50.0,14.0,92.0,69.0,20.0
random243,9.0,3.0,4.0,1.0,2.0,8.0,0.0,4.0,6.0,9.0,6.0,5.0,10.0,3.0,5.0,7.0,6.0,4.0,8.0,10.0,3.0,6.0,1.0,3.0,10.0,6.0,7.0,4.0,10.0,9.0,1.0,2.0,3.0,0.0,7.0,5.0,6.0,3.0,2.0,0.0,7.0,6.0,6.0,2.0,1.0,10.0,4.0,3.0,4.0,2.0,8.0,0.0,6.0,8.0,5.0,4.0,4.0,8.0,2.0,6.0
random244,0.915448931,0.949603209,0.446641384,0.51087255,0.28938454,0.071935272,0.285441801,0.763540547,0.544191921,0.438101691,0.173365746,0.652857731,0.373643426,0.116735666,0.737433897,0.99197835,0.3585361,0.875835354,0.970654254,0.602080512,0.054844852,0.930250077,0.168056923,0.335800469,0.665148272,0.945849686,0.682373877,0.018817582,0.347375916,0.910902915,0.932392422,0.605998521,0.846060811,0.827039943,0.585981698,0.375273852,0.912131777,0.110658256,0.578774983,0.142511583,0.354512336,0.290691832,0.48011075,0.821801595,0.809257144,0.456782615,0.299005366,0.736290423,0.854354229,0.602069795,0.353434252,0.388571742,0.170471224,0.899720147,0.041527519,0.906996204,0.197688531,0.29739884,0.35482702,0.435934742
random245,0.974195621,0.386319412,0.70796061,0.165052809,0.022629754,0.555363957,0.072868512,0.446766796,0.70832811,0.463351329,0.874039288,0.128667363,0.948750378,0.155296782,0.758708691,0.052068308,0.840829329,0.878083533,0.43211449,0.319981306,0.755186411,0.627803277,0.71545488,0.83221957,0.261966626,0.899416149,0.100908336,0.379383991,0.446699094,0.985692434,0.737169525,0.639924042,0.599037375,0.675356703,0.224336499,0.00964173,0.307105207,0.49100661,0.662591978,0.382667845,0.404983498,0.574119319,0.557251593,0.330574946,0.046064374,0.021569099,0.589409095,0.915353257,0.633030674,0.812623834,0.748300546,0.861586871,0.531907645,0.159795011,0.693308327,0.559013103,0.008633775,0.163685646,0.157572058,0.821504874
random246,8.0,35.0,13.0,40.0,91.0,32.0,6.0,7.0,27.0,20.0,69.0,27.0,28.0,1.0,59.0,41.0,96.0,52.0,25.0,8.0,48.0,63.0,60.0,64.0,62.0,30.0,90.0,98.0,64.0,4.0,64.0,29.0,84.0,0.0,2.0,78.0,37.0,53.0,22.0,58.0,31.0,55.0,1.0,95.0,81.0,79.0,33.0,34.0,50.0,62.0,66.0,12.0,31.0,51.0,76.0,0.0,57.0,69.0,72.0,27.0
random247,10.0,0.0,5.0,1.0,8.0,8.0,2.0,2.0,2.0,10.0,4.0,4.0,9.0,10.0,0.0,0.0,6.0,1.0,0.0,1.0,7.0,5.0,1.0,8.0,0.0,7.0,3.0,10.0,1.0,0.0,2.0,10.0,1.0,2.0,7.0,9.0,0.0,8.0,7.0,1.0,4.0,3.0,6.0,7.0,4.0,10.0,6.0,0.0,0.0,9.0,8.0,6.0,10.0,4.0,9.0,8.0,10.0,3.0,6.0,8.0
random248,0.101693628,0.752678192,0.372350812,0.740044738,0.514025013,0.787738627,0.102561485,0.078087778,0.025091827,0.831612673,0.835517313,0.326401057,0.275245663,0.052988968,0.697794811,0.764272579,0.703823971,0.686302317,0.473887916,0.078281472,0.035327309,0.415278277,0.618813965,0.753967469,0.212932535,0.34434042,0.707684195,0.669157359,0.281586225,0.234914767,0.399613744,0.876949822,0.694001817,0.621927844,0.410137737,0.553869559,0.295864876,0.20389508,0.932494926,0.288790886,0.420484628,0.370833297,0.467740843,0.37309899,0.802110767,0.183531009,0.114689364,0.370246414,0.481387311,0.800216943,0.157609267,0.435091468,0.823472146,0.874236783,0.053635442,0.635156242,0.801554586,0.991225626,0.030927738,0.924201423
random249,0.107325067,0.11297879,0.520431961,0.280740152,0.63811271,0.032016678,0.193565357,0.780049628,0.850741362,0.294727789,0.092583497,0.441392293,0.205067922,0.465004117,0.562261995,0.493265637,0.30808028,0.827700872,0.423385428,0.998074586,0.718213414,0.977387197,0.95675108,0.578308822,0.613182505,0.158678084,0.089288202,0.690680966,0.897779912,0.457242028,0.417476841,0.761848966,0.900397387,0.037739891,0.741659998,0.606495823,0.098474247,0.162193627,0.370043111,0.725397749,0.434151811,0.525298551,0.248769916,0.059242601,0.080997034,0.57594047,0.444894327,0.425545937,0.899350598,0.568306357,0.52151802,0.081290369,0.70300308,0.143662672,0.42178099,0.511347942,0.457228379,0.129257208,0.023432733,0.987736778
random25,0.17740072,0.5886773,0.730094183,0.189597871,0.213222708,0.348408809,0.556276493,0.693810515,0.048809265,0.93158314,0.311251976,0.747269803,0.494466229,0.808025785,0.006582886,0.2463764,0.556924023,0.588837471,0.73348167,0.731943821,0.127626496,0.554988593,0.636259073,0.273562252,0.968365977,0.968910002,0.43711364,0.584488959,0.047124318,0.301878346,0.169204007,0.792912679,0.023701783,0.877749866,0.93360238,0.501302571,0.816552276,0.743427373,0.165472343,0.788673478,0.545459667,0.571419851,0.870338028,0.993678617,0.237018463,0.076171995,0.248530647,0.497154175,0.598330329,0.73891008,0.681428378,0.804603673,0.885890497,0.842943241,0.574642062,0.203189132,0.535842764,0.561072506,0.251986338,0.828241326
random250,47.0,26.0,28.0,24.0,40.0,1.0,70.0,57.0,80.0,84.0,38.0,2.0,20.0,75.0,60.0,4.0,64.0,51.0,41.0,76.0,60.0,74.0,37.0,62.0,50.0,6.0,28.0,24.0,21.0,22.0,14.0,94.0,28.0,95.0,81.0,67.0,40.0,93.0,73.0,69.0,82.0,36.0,50.0,80.0,30.0,55.0,1.0,37.0,72.0,6.0,14.0,73.0,24.0,43.0,87.0,84.0,63.0,25.0,97.0,98.0
random251,3.0,3.0,10.0,1.0,6.0,4.0,10.0,4.0,2.0,7.0,8.0,7.0,6.0,8.0,9.0,6.0,10.0,10.0,5.0,9.0,2.0,1.0,7.0,9.0,1.0,1.0,0.0,10.0,5.0,1.0,0.0,5.0,6.0,1.0,5.0,6.0,4.0,0.0,9.0,4.0,0.0,3.0,9.0,10.0,2.0,3.0,2.0,5.0,0.0,8.0,5.0,9.0,10.0,6.0,4.0,6.0,6.0,5.0,4.0,9.0
random252,0.039354789,0.0846974,0.044771771,0.510315221,0.321357184,0.122244489,0.23822386,0.510555347,0.898730521,0.117515925,0.638506581,0.337344457,0.866453909,0.184261709,0.009188477,0.375856674,0.819442342,0.529472906,0.965411879,0.122775998,0.988126803,0.724117299,0.235414628,0.476400157,0.58486695,0.158527516,0.038469183,0.6261654,0.010549509,0.092518822,0.770883041,0.76654218,0.307690432,0.337106769,0.586918355,0.132146986,0.303682744,0.830917424,0.678853897,0.896861498,0.743779337,0.830993319,0.449202377,0.921091493,0.64711281,0.795455009,0.834554273,0.928429386,0.934365769,0.997242435,0.703245502,0.838260537,0.36096726,0.718805328,0.291238874,0.719992492,0.222977359,0.595855584,0.02508853,0.391623944
random253,0.926328645,0.393671517,0.516890559,0.690657367,0.186570163,0.045626839,0.783602815,0.456243306,0.693949862,0.429030297,0.68677182,0.61279394,0.267879414,0.771556753,0.5757372,0.454956779,0.852576766,0.397242526,0.801456771,0.766094112,0.896587817,0.119843809,0.398224626,0.887523242,0.563563448,0.637323474,0.017133691,0.189958798,0.578576883,0.977023591,0.103273893,0.084745948,0.422769201,0.163182037,0.831669438,0.340705558,0.163474752,0.767227336,0.510967147,0.367738933,0.156885695,0.117950209,0.64416038,0.179284395,0.549954693,0.681512862,0.744187745,0.930889032,0.978961279,0.93958474,0.371306265,0.257003594,0.343742338,0.75950587,0.507285346,0.043871303,0.109011915,0.359470248,0.042914242,0.993543621
random254,73.0,5.0,8.0,71.0,39.0,90.0,32.0,52.0,68.0,82.0,37.0,23.0,73.0,77.0,86.0,96.0,6.0,57.0,72.0,93.0,61.0,58.0,98.0,34.0,28.0,71.0,64.0,52.0,1.0,48.0,65.0,12.0,22.0,16.0,26.0,2.0,42.0,36.0,12.0,7.0,67.0,61.0,45.0,38.0,49.0,99.0,77.0,69.0,70.0,71.0,10.0,9.0,79.0,86.0,92.0,57.0,13.0,52.0,33.0,32.0
random255,9.0,8.0,3.0,4.0,5.0,10.0,9.0,1.0,9.0,4.0,7.0,0.0,2.0,3.0,2.0,0.0,9.0,8.0,5.0,9.0,3.0,1.0,0.0,7.0,8.0,1.0,4.0,6.0,7.0,7.0,10.0,3.0,1.0,3.0,9.0,7.0,0.0,4.0,0.0,0.0,10.0,6.0,6.0,7.0,7.0,3.0,0.0,3.0,6.0,9.0,10.0,1.0,8.0,9.0,3.0,4.0,6.0,10.0,3.0,6.0
random256,0.487354428,0.11993324,0.423952878,0.27734838,0.206103975,0.116647816,0.610469713,0.122334816,0.035292511,0.07518373,0.960764669,0.061836857,0.234131786,0.218903275,0.602895531,0.356641721,0.784363128,0.365021189,0.068292301,0.744413437,0.637457614,0.40948138,0.413716324,0.150255854,0.649851875,0.589075848,0.812665101,0.847707636,0.522221955,0.227137775,0.041693693,0.176010639,0.752885678,0.970324434,0.080780895,0.723420238,0.23922453,0.600863212,0.804488546,0.532825412,0.613129397,0.329794797,0.518208109,0.004146814,0.102046619,0.545325617,0.696521382,0.480870465,0.529648267,0.348669021,0.294909202,0.624343382,0.515197878,0.954292837,0.620865351,0.994867977,0.538530088,0.65006942,0.05209617,0.180277529
random257,0.087997111,0.784173974,0.296388588,0.667925739,0.693086068,0.775978115,0.659397495,0.604219517,0.591927757,0.036145254,0.301982808,0.048904574,0.814731159,0.471374731,0.826418391,0.937678893,0.622415664,0.095037021,0.152593471,0.131549621,0.04145615,0.956579021,0.773646929,0.473761672,0.372706001,0.910945866,0.995141291,0.499703408,0.942517507,0.714673664,0.378945019,0.099271804,0.276855494,0.764786905,0.348854789,0.807202824,0.383324093,0.940858634,0.649783462,0.553349417,0.228856279,0.948317749,0.55321541,0.619333029,0.322166851,0.579954035,0.788807976,0.193063371,0.117271575,0.170861496,0.357334209,0.604089312,0.764615547,0.594749216,0.362626355,0.228549705,0.040985695,0.780805624,0.144678887,0.505549156
random258,82.0,89.0,29.0,64.0,96.0,86.0,70.0,64.0,59.0,82.0,50.0,76.0,42.0,65.0,46.0,66.0,13.0,19.0,44.0,41.0,89.0,85.0,52.0,82.0,8.0,52.0,55.0,50.0,35.0,32.0,96.0,35.0,99.0,97.0,46.0,82.0,42.0,22.0,10.0,8.0,9.0,89.0,87.0,54.0,70.0,38.0,40.0,36.0,10.0,10.0,39.0,3.0,64.0,27.0,42.0,5.0,44.0,44.0,24.0,93.0
